OR,9/16/09,"Hendren Tow Boat Company, Inc., Portland, OR 97217","Worker was boarding a tow boat and fell into the water, drowning.",Unknown,45.5908734,-122.6931698,1
NY,9/16/09,"NYCPD 46 Pct., Bronx, NY 10457",The Worker collapsed in the locker room at the 46th Pct station house by an apparent heart failure. He was transported to St. Barnabas hospital where he was pronounced dead.,Unknown,40.8441387,-73.8977693,1
MO,9/16/09,"Phillips Paving Company, Inc., Excelsior Springs, MO 64024",Worker was operating a Sakai Roller near the edge of a steep embankment and the Roller rolled off the embankment. The Worker jumped free and was crushed when the machine landed on top of him.,Unknown,39.3391712,-94.2260559,1
MO,9/17/09,"Con-Tech Insulation LLC, Afton, MO 63123",Worker fell down an elevator shaft to the basement.,Unknown,38.5580845,-90.3277829,1
KY,9/17/09,"Eugene Rayburn Lumber Co., Inc., Olive Hille, KY 41164",Worker was struck by a piece of lumber he was working on that kicked back and struck him in the chest. Cause of death was blunt force trauma.,Unknown,38.3255421,-83.1220074,1
WA,9/17/09,"JW Senseney Orchards, Wenatchee, WA 98801","The Worker was run over by a concrete dump trailer. The Worker had severe spine, pelvic and skull injuries. He died from his injuries on 9/19/2006.",Unknown,47.4234599,-120.3103494,1
NV,9/17/09,"Panda Garden Restaurant, Mesquite, NV 89027",The Worker was at the front desk of the Restaurant when he collapsed from an apparent heart attack. CPR was performed and he was transported to the hospital where he was pronounced dead.,Unknown,36.805531,-114.06719,1
TX,9/18/09,"Strouhal Tire Centers, Corpus Christi, TX 78409","Worker was working under a front end loader utilizing a wooden block and a 20-ton bottle jack to lift a front end loader that fell, crushing the Worker.",Unknown,--,--,1
NV,9/18/09,"The Korte Company, Las Vegas, NV 89147",The Worker had come from the office trailer to the front lobby of the church where he was doing construction and collapsed. Workers administered CPR while on the phone with 911. He was transported to the hospital where he was pronounced dead.,Unknown,--,--,1
GA,8/27/09,"M.C. Dean, Inc., Doraville, GA 30340","Worker was working on a roof top performing some voltage testing on an exhaust fan. He fell 25.8 feet through the roof skylight, landing on the concrete inside the building.",Unknown,33.8981579,-84.2832564,1
GA,8/31/09,"Future Lighting Services, LLC, Dublin, GA 31040","Worker was working from a scissor lift replacing a ballast to light a fixture. In connecting the ballast wires to the energized wires, worker received a fatal electrical shock and was electrocuted.",Unknown,32.54,-82.9,1
FL,9/11/09,"Ault Bros. Inc. Electrical Contractors, Stuart, FL 34997","Worker fell 8 ft, 10 inches from a scaffold landing on the concrete floor below.",Unknown,27.1038963,-80.2432839,1
FL,9/11/09,"J J Auto Air, Inc. dba Dependable Auto Repair, Winter Park, FL 32789","Worker was driving an ATV and lost control of the vehicle, running it into a wall.",Unknown,28.5950986,-81.3509416,1
FL,9/14/09,"Aarons Tree Service, Bradenton, FL 34208",Worker was cutting a tree and the limb he was cutting fell on him causing him to fall 40 feet to the ground below.,Unknown,27.5004431,-82.5077593,1
MO,9/15/09,"D & D Bluesprings LTD, Co., Eldridge, MO 65463","Worker fell off a mule, hitting his head on the gravel road.",Unknown,37.8393381,-92.797901,1
AR,9/15/09,"Fedex Express, Conway, AR 72032",Worker was delivering a package and was run over by a front end loader.,Unknown,35.0886963,-92.4421011,1
IL,9/16/09,"Northwest Illinois Construction, LLC, Morrison, IL 61270",Worker was struck by an on-site dump truck.,Unknown,41.809751,-89.9651186,1
NY,9/18/09,"K&C Auto Body Center, Inc., Syracuse, NY 13204",Worker was cutting off a drum. The drum exploded.,Unknown,43.0513668,-76.1841701,1
NJ,9/18/09,"Ocean Cable Group, Inc., Linwood, NJ 08221",Worker was removing an aerial drop and fell 20 feet from an extension ladder.,Unknown,39.3398382,-74.5751557,1
KS,9/18/09,"Sams Club, Salina, KS 67401",Worker was found between a forklift and a metal beam.,Unknown,38.8402805,-97.6114237,1
OH,9/19/09,"Kelchner, Inc., Miamisburg, OH 45342",Worker fell and was run over by a bulldozer.,Unknown,39.6428362,-84.2866083,1
WI,9/19/09,"M.J. Electric, Florence, WI 54121",Worker was replacing a live line and wrecking out a couple of towers. Worker contacted a live line and was electrocuted.,Unknown,45.9224168,-88.2520047,1
MS,9/21/09,"Hughes Erection and Fabrication, Bay St. Louis, MS 39520",Worker was in a manlift putting on an angle to a post and was found on the ground.,Unknown,30.3088076,-89.3300461,1
AR,9/21/09,"Paper Tigers, Camden, AR 71701",Worker was welding near or on a baler and was discovered entrapped in the baler.,Unknown,33.5845581,-92.8343294,1
IA,9/23/09,"Aurrora Elevator, Inc., Aurora, IA 50607",Worker was engulfed in a corn storage bin. Emergency rescue services discovered the worker buried beneath the corn.,Unknown,42.618873,-91.7284957,1
WA,9/24/09,"Lattins Country Cider Mill & Farm, Olympia, WA 98501","The worker was confronted in the parking lot of Cider Mill. The worker ran into the barn, where shots were fired killing the worker.",Unknown,--,--,1
AR,9/24/09,"Underground Utilities Contractors, Inc., Cabot, AR 72023",Worker was installing a 7620-volt power line and was electrocuted.,Unknown,--,--,1
NM,9/25/09,"Cross Country Vans Inc., Bosque Farms, NM 87068",The worker was found by another transport driver unconscious. Attempts to revive were unsuccessful.,Unknown,34.8547756,-106.7053035,1
NC,9/25/09,"Protection Service Inc., High Point, NC 27260",The worker was clearing a traffic control work zone when he was struck by a vehicle in the closed lane.,Unknown,35.9623181,-79.9752212,1
OH,9/25/09,"Rooster, La Rue, OH 43332",Worker was cleaning poultry coops/bins and fell 18-20 feet off an extension ladder.,Unknown,40.5764456,-83.3846442,1
