FL,7/9/10,"Buenavista Construction Inc., Disney's ESPN Wild World Sport, 700 S. Victory Way, Kissimmee, FL 34747",Worker was working in a temporary transformer and was electrocuted.,Unknown,28.338509,-81.5557088,1
NJ,7/9/10,"Cedar Homes Inc., dba All Affordable Tree Service, Flanders, NJ 07836",Worker was struck on the head by a falling tree.,Unknown,40.8501711,-74.7044425,1
TX,7/9/10,"Halliburton Energy Services Inc., San Augustine, TX 75972",Worker was found unresponsive in the lab.,Unknown,--,--,1
MT,7/9/10,"Nabors Well Services, Lambert, MT 59243",Worker was at the top of a four-tank group to gather readings and was found collapsed in the walkway.,Unknown,47.8135324,-104.6899532,1
PA,7/9/10,"Zartman Construction Inc., Northumberland, PA 17857",Worker was working in a roof truss for a winery. The roof truss collapsed and the worker fell.,Unknown,40.8917519,-76.7974653,1
KS,6/7/10,"Professional Sales Services Inc., Wichita, KS 67213",Worker was disassembling/disconnecting a vertical turning lathe and was struck by the 1200-pound head ram of the lathe.,Unknown,37.6689444,-97.3678624,1
NJ,6/26/10,"Ironbound Enterprises LLP., dba Supreme Car Wash, Newark, NJ 07105",Two workers were struck by a customer's car. One worker fatality and one worker was hospitalized.,Unknown,40.7231264,-74.1416127,1
RI,7/1/10,"J. Pacheco Landscaping, Westerly, RI 02891",Worker was performing lawn care services and was struck by an oncoming car.,Unknown,41.3521658,-71.7978333,1
CA,7/6/10,"Sacramento Overnight Inc., Sacramento, CA 95811",Truck driver sustained fatal injuries as a result of being involved in a three-vehicle accident with company truck.,Unknown,38.5967128,-121.4941738,1
NE,7/7/10,"Canoyer Country Greenhouse, dba Canoyer Garden Center, Papillion, NE 68133","Worker was working on the roof of a greenhouse repairing a hole. Worker slipped and began to slide six feet down the roof until falling through the hole, landing on feet, then falling back, striking the ground with head.",Unknown,41.0739082,-96.014992,1
IL,7/7/10,"City of Chicago Police Department, Chicago, IL 60636","Police officer was finishing his shift when an individual walked up to him in his personal vehicle. The individual reached for the officer's service revolver and fired three shots at him, striking him in the head.",Unknown,41.7796718,-87.6613497,1
AZ,7/7/10,"Premier Bakers, Inc. dba Fresh Start Bakeries North America, 141 East Palm Lane, Phoenix, AZ 85004",Worker discovered by co-workers after falling from ladder. Died enroute to hospital.,Unknown,33.4686503,-112.0696449,1
FL,7/9/10,"Benham LLC, Naples, FL 34119","Working was using a lawn mower, it flipped over pinning him beneath the water, and worker drowned.",Unknown,26.2632309,-81.7239979,1
CA,7/10/10,"Alcon Transport Inc., Los Angeles, CA 90021","Worker was helping to hook up a trailer, when he was crushed by a truck backing into a dock.",Unknown,--,--,1
SD,7/10/10,"Speedy Rooter Inc., North Sioux City, SD 57049",Two workers were fixing a clogged sewer and were overcome by sewer gases. One worker fatality and one worker was hospitalized.,Unknown,42.5272168,-96.4830864,1
IL,7/10/10,"Vee-Jay Cement Contracting, Springfield, IL 62794","Worker was setting anchor bolts into a 4-foot concrete-formed wall, collapsed, and fell backwards. Worker suffered from heat exposure.",Unknown,39.8,-89.64,1
NY,7/11/10,"Root Brothers Farm, Albion, NY 14411",Worker was run over by a flatbed truck.,Unknown,43.2464477,-78.1936319,1
MA,7/12/10,"Boston University, Boston, MA 02218","Worker was found on the floor with a mask on, connected to two hoses, one for air and the other for nitrogen.",Unknown,42.3507543,-71.1073183,1
NJ,7/12/10,"Calvi Electric Company, Linwood, NJ 08221",Worker was working on an energized electrical cabinet and was electrocuted.,Unknown,39.3398382,-74.5751557,1
MO,7/12/10,"General Dynamics Ordinance and Tactical Systems, Carthage, MO 64839",Worker was engaged in welding activities on an overhead air pollution control unit and was struck by a small piece of welding equipment/tool that fell from overhead.,Unknown,--,--,1
GA,7/12/10,"Phoenix Stamping Group LLC, Atlanta, GA 30336","Worker was on a scissor lift, stripping electrical wires, and was noticed lying on the floor of the bucket of the scissor lift. Worker was electrocuted.",Unknown,33.7489465,-84.5484275,1
CA,7/13/10,"Advance Pipe Bending & Fabricating Co., Huntington Park, CA 90255",Worker fell from a pallet that was elevated eight feet above the ground by a forklift.,Unknown,33.9816812,-118.2250725,1
NV,7/13/10,"Reid Gardner Power Plant, Moapa, NV 89025",Worker's left arm was amputated while working near a conveyor. Emergency assistance was called but the employee was pronounced dead at the scene.,Unknown,36.682194,-114.594155,1
TX,7/13/10,"Trinidad Drilling, Arlington, TX 76010",Worker was in the process of rigging up the cable that was holding up the rig. The cart and the top drive track fell. The cart struck the worker.,Unknown,32.7272701,-97.0767365,1
FL,7/14/10,"Donaldson Enterprises Inc., Tallahassee, FL 32314",Worker was changing a flat tire on a business trailer. Worker was jacking up the trailer and the trailer fell onto the worker.,Unknown,30.4124334,-84.2831162,1
KS,7/14/10,"Porter Cattle Co., Admire, KS 66830",Worker was in the process of moving between cattle pastures. Worker got out of the truck to open the gate and was struck by the truck.,Unknown,38.6411197,-96.1030491,1
OH,7/14/10,"Shelley and Sands, Columbus, OH 43215","Worker was working on the roadway, milling a joint in front of a bridge, and was struck by a vehicle.",Unknown,39.9602601,-83.0092803,1
AL,7/14/10,"Simcals Inc., Mount Miegs, AL 36057",Worker was doing electrical work on an overhead crane and was standing on the bridge of the crane by the control motors. Worker either had an electrical shock or a heart attack.,Unknown,32.3482305,-86.0955443,1
ID,7/14/10,"Unknown, Blackfoot, ID 83221",Worker was performing weed abatement using an all-terrain vehicle and was found on his back with the vehicle across his chest.,Unknown,43.1904709,-112.3449773,1
NJ,7/15/10,"Bruce J. Koerner Crane & Equipment Inc., Rockaway, NJ 07866","Worker was working on the ground, contacted an energized wrecking ball, and was electrocuted.",Unknown,40.9012101,-74.5143232,1
MD,7/15/10,"Dansville Hauling Corporation, Forestville, MD 20747",Worker stepped out of driver's door of dump truck and was struck by another dump truck that was backing up within the lane closure.,Unknown,38.8451131,-76.8749722,1
TX,7/15/10,"MP Technologies, Bellville, TX 77418",Worker was installing a new wire for a 72 kV transmission line and was electrocuted.,Unknown,29.9502253,-96.2571858,1
LA,7/16/10,"Westerchil Construction, Alexandria, LA 71301","Worker was cleaning up the jobsite by picking up lumber and other debris. He was seen lying on the ground unconscious, possible heat stroke.",Unknown,31.3112936,-92.4451371,1
CO,4/22/10,"Tactical Cleaning, Commerce City, CO 80022",Worker was cleaning the inside of a rail car that previously had gas inside. A flash fire occurred and worker was burned.,Unknown,39.8083196,-104.9338675,1
WI,5/24/10,"Phillips Construction, Pewaukee, WI 53072","Worker was preparing and pouring a concrete patio. Worker began to show signs of heat exhaustion/heat stress, lost consciousness.",Unknown,--,--,1
NY,7/4/10,"Whitestar Development Corporation, Niagara Falls, NY 14303",Worker fell into a compactor and was crushed.,Unknown,43.0771026,-79.0362544,1
IA,7/12/10,"Streb Construction Co. Inc., Iowa City, IA 52244",Worker was run over by a dump truck while working as a laborer on a road construction project.,Unknown,41.6599999,-91.53,1
IA,7/13/10,"TMK/IPSCO, Camanche, IA 52730",Truck driver was strapping down steel coils on his trailer when one of the coils fell off the truck and struck him.,Unknown,41.7853085,-90.2529064,1
AR,7/15/10,"Randy Clanton Farms Inc., Hermitage, AR 71647","Worker was removing stakes and strings from the fields, and collapsed.",Unknown,33.4465028,-92.1740294,1
FL,7/16/10,"Platinum Property Management, Ft. Myers Beach, FL 33931",Worker was standing on a ladder performing tree trimming and fell from the ladder.,Unknown,26.4520248,-81.948145,1
TX,7/17/10,"C & C Transload LLC, Tyler, TX 75702",Worker was transferring sand from a rail car into a truck using a conveyor belt loading machine. Fell onto the rotating conveyor belt and was caught inside the machine.,Unknown,32.368714,-95.3207069,1
PA,7/18/10,"Sunnybrook Golf Club, Plymouth Meeting, PA 19462","Worker fell off the back of a golf cart, hitting his head.",Unknown,40.1023319,-75.2743467,1
CA,7/19/10,"CR&R Inc., Stanton, CA 90680","Worker was adjusting an hydraulic front-end bucket with a clamping device on a truck, when he was crushed between the bucket and clamping arm.",Unknown,33.8024822,-117.9930967,1
AZ,7/19/10,"Reclamation Sciences, LLC, Phoenix, AZ 85212",Worker was crushed between the boom of the backhoe and the stabilizer (outrigger) leg.,Unknown,33.3312297,-111.642224,1
CA,7/19/10,"Sohnrey Farms, Chico, CA 95928",Worker shooting squirrels was killed when hit by a falling limb.,Unknown,39.7284944,-121.8374777,1
IN,7/20/10,"Newmar Corporation, Nappanee, IN 46550",Worker riding in the back of a pickup truck fell out of the truck and hit his head when the truck hit a bump.,Unknown,41.4428253,-86.0013875,1
IL,7/21/10,"Accelerated Courier Inc., Bensenville, IL 60106",Worker was loading a truck and passed out.,Unknown,41.9550296,-87.9400657,1
PR,7/21/10,"AEE Tecnica de Cayey, Cayey, PR 00737","Worker was servicing a utility pole to restore service to clients, came in contact with the energized part of an electric transmission line and was electrocuted.",Unknown,18.1142341,-66.1667334,1
AZ,7/21/10,"Conco Concrete Specialists, Whiteriver, AZ 85941",Worker fell into a blocklayers mortar mixer and was killed by revolving paddles.,Unknown,33.8369944,-109.9642664,1
LA,7/22/10,"Arnolds Masonry Construction, Baton Rouge, LA 70808",Worker was climbing down from a scaffold to get water and fell from the scaffold.,Unknown,30.4192451,-91.1448981,1
TX,7/22/10,"DOD Directorate of Logistics, Fort Hood, TX 76544","Worker was working under a forklift. The front being supported by two jackstands. He was removing a hydraulic cylinder, it fell on his hand. The jackstands became dislodged and the forklift fell on the worker, crushing his head and chest.",Unknown,31.1950013,-97.7413143,1
PA,7/22/10,"Horsehead Corporation, Monaca, PA 15061",There was an explosion in B column. Two worker fatalities.,Unknown,40.6872885,-80.2714505,1
WV,7/22/10,"Nichols Construction Company, Welch, WV 24801","Worker was working to install a fiberoptic line and became unconcious, possible heat stress.",Unknown,37.4328913,-81.5845513,1
PA,7/23/10,"Northeast Energy Management Inc., Cheswick, PA 15024","Two workers were in the process of performing arc welding on a oil tank that contained 85 barrels of crude oil. The tank exploded. The workers were blown up to 60 feet from the pad of the oil tank, receiving fatal burns.",Unknown,40.5417343,-79.7992155,1
IL,7/23/10,"Tennessee Steel Haulers, Dupo, IL 62239","Worker was standing by a flatbed trailer during loading operations and material rolled from the trailer, striking the worker.",Unknown,38.5161634,-90.2103903,1
MD,7/17/10,"Milton Heard, Baltimore, MD 21218","Worker trapped in trench up to his waist, was struck in the head.",Unknown,39.3322127,-76.6008334,1
KY,7/19/10,"Brazeway, Inc., Hopkinsville, KY 42240","Worker suffered an electric shock while operating a resistance welder. Hospitalized after injury, and died five days later.",Unknown,36.8656008,-87.4886186,1
WY,7/20/10,"Buck Creek Freight Inc., Lusk, WY 82225",Worker was struck in the head when a pipe rack on an oil drilling rig failed/collapsed. At the time of the failure the employee was positioned under a portion of one of the support members for the pipe racks.,Unknown,42.7624668,-104.4521747,1
TX,7/20/10,"Northeast Services, dba Horton Tree Services, Arlington, TX 76012","Worker was in bucket truck performing tree trimming services and fell 15 feet, hitting his head.",Unknown,32.757305,-97.1413222,1
AZ,7/20/10,"Southwest Kidney-DaVita Dialysis Partners, LLC, Phoenix, AZ 85004",Worker became stuck in top opening of a 37-inch deep mixing tank. Was found unresponsive with head and torso in the tank.,Unknown,33.4528292,-112.0685027,1
OR,7/22/10,"Mike Pihl Logging Company Inc., Vernonia, OR 97064",Worker drove off an embankment while driving a loaded log truck.,Unknown,45.8587228,-123.1928926,1
TN,7/22/10,"Sevier Solid Waste Board Inc., Pigeon Forge, TN 38763","Worker was found crushed in a digester tube at a compost facility. Worker had previously been reported missing, and was found after a three-day search.",Unknown,--,--,1
KY,7/22/10,"Universal Linen Service LLC, Louisville, KY 40208",Worker was crushed when caught between an automatic laundry hopper on a shuttle conveyor and an industrial washing machine.,Unknown,38.2142969,-85.7717907,1
IN,7/23/10,"Utili-Comm South, Inc., Terre Haute, IN 47802",Worker doing cable installation fell off ladder to the ground.,Unknown,--,--,1
OH,7/25/10,"Guardsmark LLC, Lima, OH 45804","Worker was using a powered vehicle conducting a routine security inspection. The vehicle rolled over, pinning the worker.",Unknown,--,--,1
NC,7/26/10,"Anson Mechanical Services, Inc., Polkton, NC 28135",Worker electrocuted while working on a residential air conditioning unit.,Unknown,35.0076546,-80.2008947,1
NH,7/26/10,"APC Paper Co., Claremont, NH 03473","Worker was feeding paper to a paper reel winder, his hand got caught and he was pulled through, receiving crushing injuries.",Unknown,--,--,1
NV,7/26/10,"Larry Flint's Hustler Erotic Ultra Club, Las Vegas, NV 89118",Worker was replacing a tire on a skid steer loader when he was crushed between the bucket assembly and the main frame of the loader.,Unknown,36.0809667,-115.2244853,1
TN,7/26/10,"Noe Barrillas & Jorge Barillas dba Barillas Drywall, Chattanooga, TN 37450","Worker, sanding the ceiling of a breezeway, fell approximately 30 feet from a third floor landing to the floor below. There were no guardrails in place, and the employee was not wearing fall protection at the time of the accident.",Unknown,35.0491133,-85.3121677,1
OH,7/26/10,"Terik Roofing, Circleville, OH 43113",Worker was using a forklift to move a small dumpster to a larger dumpster. He got off the lift to adjust the dumpster and did not lower the lift or turn it off. The lift moved forward and crushed him.,Unknown,39.600618,-82.9460133,1
KS,7/26/10,"Transystems Corp., Independence, KS 67301",Worker was taking samples at a new road construction job-site and was struck by a dump truck or asphalt truck.,Unknown,37.2242358,-95.7083131,1
NC,7/27/10,"Crisp & Crisp, Inc., Robbinsville, NC 28771","Worker was struck in the head by a metal pulley being used to drag fallen trees, when the nylon strap to which it was connected broke.",Unknown,35.322866,-83.807399,1
ID,7/27/10,"SCUBA Bob, Coeur d'Alene, ID 83814",Worker was retrieving golf balls and drowned.,Unknown,47.6776832,-116.7804664,1
IL,7/28/10,"Haasbach LLC, Mt. Carroll, IL 61053",Worker was engulfed in corn.,Unknown,42.0950233,-89.9781797,1
OH,7/28/10,"Solar Testing Labs Inc., Richfield, OH 44286",Worker was performing paving work activities outside the established work zone and was struck by a passenger motor vehicle.,Unknown,41.2397772,-81.6381785,1
NY,7/28/10,"Sure Heet Chimney Repair & Cleaning Co., Inc., New York, NY 10030",Worker was ascending to the roof and fell from the ladder.,Unknown,40.8173411,-73.9433299,1
MD,7/29/10,"ABBTS, Inc., Baltimore, MD 21093","Worker struck in the head after a dead tree being cut down, fell on top of another tree, which fell on the worker.",Unknown,39.4452108,-76.6528225,1
CA,7/29/10,"Paul McGrath Contracting, Los Angelas, CA 90272",Worker was buried in 11 feet of soil after a trench collapsed during the connection of piping for installation of a trench drain.,Unknown,34.0845245,-118.5447787,1
CA,7/29/10,"Sturgeon Services International, Bakersfield, CA 93308",One worker was killed and another was injured after falling 20 feet when a scissor lift being used to attach a sling to an unsecured beam was knocked over when the beam tipped.,Unknown,35.3732921,-119.0187125,1
AR,7/30/10,"AmerCable Inc., El Dorado, AR 71730",Worker was performing electrical testing and sustained injuries.,Unknown,33.20763,-92.6662674,1
IL,7/30/10,"Kinney Contractors Inc., Greenup, IL 62428",Worker was collecting TTC signs and was struck by a tractor trailer.,Unknown,39.2478159,-88.1633719,1
MS,7/30/10,"Nagera Construction, Coldwater, MS 38618",Worker was operating an extended boom forklift to set roof trusses. He was driving on a sloped surface when the truss he was carrying dug into the ground. Worker raised the boom to get the truss out of the ground and the forklift became unstable.,Unknown,34.6917684,-89.9773124,1
CT,7/3/10,"Town of Shelton Police Department, Shelton, CT 06484",A police officer was struck and killed by a vehicle while performing traffic control at a fireworks event.,Unknown,41.319962,-73.114142,1
CT,7/24/10,"City of Bridgeport Fire Department, Bridgeport, CT 06605",Two Bridgeport firefighters died in a house fire on the third floor on 7/24/2010.,Unknown,41.1773694,-73.2054981,1
CA,7/26/10,"Your Preferred Real Estate, West Pointem CA 95255",Worker suffered brain injury after tripping over phone cord that got wrapped around his leg during a phone call and falling on right side.,Unknown,38.4496949,-120.4588059,1
NC,7/30/10,"Blossman Gas Of North Carolina, Waynesville, NC 28786",Worker was delivering liquid propane to a residence when he was struck by a 500-gallon aboveground tank that dislodged and rolled on top of the worker.,Unknown,35.4887145,-82.9887477,1
CA,7/30/10,"J & L Spray, Los Angelos, CA 90011",Worker was electrocuted after making contact with a truck that had a fallen powerline on it.,Unknown,34.007889,-118.2585096,1
CA,7/31/10,"Augie Gonzalez Tree Trimming, Brentwood, CA 90049",Worker electrocuted after making contact with power lines while trimming trees.,Unknown,34.05736,-118.4805112,1
CA,7/31/10,"USPS, Redlands, CA 92373",Worker was unloading a metal crate from a truck inside a loading dock when metal crate door unexpectantly opened.Ê Suffered fatal crushing injuries.,Unknown,34.0555693,-117.1825381,1
TN,8/4/10,"The Nexus Group, Tullahoma, TN 37388",Worker was electrocuted after making contact with a 7200 volt electric line while installing fiberoptic cable.,Unknown,35.3620235,-86.2094342,1
IA,7/12/10,"Streb Construction Co. Inc., Iowa City, IA 52244",Worker run over by a dump truck while working as a laborer on a road construction project.,Unknown,41.6599999,-91.53,1
AZ,8/6/10,"Sunstreet Mortgage, LLC., Tucson, AZ 85718",Worker fell and hit his head while trying to climb over a partition wall to gain entry into a locked adjoining office.,Unknown,--,--,1
IL,8/7/10,"City of Wyoming Police Department, Wyoming, IL 61491",Worker (Police Chief) involved in a motor vehicle accident with civilian driver.Ê,Unknown,42.9133602,-85.7053085,1
CA,8/8/10,"Ralph's Machine Shop, Delano, CA 93215",Worker fell through roof of his business while attempting to fix an air conditioner.,Unknown,35.7688425,-119.2470536,1
IN,8/9/10,"Bootz Industry, Evansville, IN 47712","Worker was operating a forklift when he hit a curb, becoming pinned under overturned forklift.",Unknown,37.9344448,-87.6778378,1
CA,8/9/10,"California Baptist University, Riverside, CA 92504","Worker killed in vehicle accident en route to Mammoth, CA.",Unknown,33.9284067,-117.4255596,1
IL,8/9/10,"City of Chicago Fire Department, Chicago, IL 60601",Worker fell from an iron rung ladder at the top of a 4-story building while carrying equipment up the ladder.,Unknown,41.8868675,-87.6201779,1
MD,8/9/10,"W.F. Wilson & Sons, Inc., Laurel, MD 20723",Worker was struck by the counterweight and revolving superstructure of an excavator when he walked between the excavator and a hillside.,Unknown,39.1426709,-76.860565,1
IL,8/10/10,"Village of Cowden Police Department, Cowden, IL 62422","Worker (police officer) died of injuries suffered after losing control of a police car which overturned during a chase, ejecting the officer.",Unknown,39.2483753,-88.8622895,1
KY,8/11/10,"Sherwin-Williams - Store 1902, Richmond, KY 40475","Worker sustained fatal injuries after company truck, which worker was driving, was struck by an oncoming train.",Unknown,37.7478572,-84.2946539,1
IN,8/12/10,"Burke Repo Outlet, North Webster, IN 46555",Worker was test-driving a cycle for a customer when he received fatal injuries from a traffic accident.,Unknown,41.325602,-85.6977648,1
AZ,2/3/10,"General Plumbing, Inc., Waddell, AZ 85355","Plumber fell 20 feet through a ceiling to the floor below. Sustained abdominal injuries and severe fractures; died 6 months later, never fully recovering from injuries.",Unknown,33.5556142,-112.4410671,1
NC,7/16/10,"Plumb-Air Plumbing Inc., Walnut Cove, NC 27052",Worker was electrocuted while working underneath a residential home performing plumbing work.,Unknown,36.295415,-80.1417121,1
MD,8/11/10,"Pioneer Contracting Co. Inc., Baltimore, MD 21224","Two workers were walking on ramp of interstate, when one of the workers tried to cross/step over the jersey wall and fell 23 feet onto two concrete pipes.",Unknown,39.2713976,-76.5603828,1
KY,8/13/10,"Pack's Inc., Morehead, KY 40351",Worker was electrocuted while installing a drop pole in an office cubicle in a state office building. Worker was wiring the whip for the power pole when the pole was energized.,Unknown,38.1839705,-83.4326841,1
TN,8/13/10,"QuadGraphics, Dickson, TN 37055",Worker was seriously burned after becoming doused in solvent while operating a forklift near a solvent line. Employee left forklift to cut off solvent supply. Solvent ignited while en route to safety shower.,Unknown,36.0770048,-87.3877899,1
NM,8/18/10,"General Mills Inc., Albuquerque, NM 87113",Worker fell from catwalk or scaffold.,Unknown,35.1894316,-106.5878723,1
CA,8/19/10,"American Wrecking Inc., South El Monte, CA 91733",Worker was run over by a co-worker at a job site.,Unknown,34.0519548,-118.0467339,1
CA,8/19/10,"Valley Pools, Rancho Mirage, CA 92270","Reported as an electrocution; however, there is dispute about whether or not worker was electrocuted or became entangled in cord that fell in pool.",Unknown,33.739744,-116.41279,1
UT,6/24/10,"Rocky Mountain Welding & Fabricating, Pleasant Grove, UT 84062",Worker struck in head from material falling from crane while fabricating tank in bender.,Unknown,40.3641184,-111.73854,1
NM,7/29/10,"All Hours Plumbing, Albuquerque, NM 87123",A plumber was electrocuted while performing repairs under a home.,Unknown,35.0498998,-106.4759262,1
MN,8/13/10,"Grannis Construction, Detroit Lakes, MN 56505",Worker fell from catwalk while removing a hopper on a silo.,Unknown,--,--,1
CA,8/19/10,"Humboldt Redwood Co/ Grove Construction, Scotia, CA 95565",Worker sustained fatal injuries after becoming pinned under a tree.,Unknown,--,--,1
TN,8/19/10,"Nashville Electric Services, Nashville, TN 37246",Worker electrocuted after making contact with live wire while moving lives from an old pole to a new one.,Unknown,36.1595432,-86.7909589,1
MN,8/21/10,"Genesis Wireless, Braham, MN 55006","Worker sustained fatal injuries after being struck in the head as a 4-wheel crane, which worker was in the back of, fell over while erecting a cell tower.",Unknown,45.7222222,-93.17,1
IL,8/23/10,"University of Illinois at Urbana-Champaign, Bartlett, IL 60103",Research assistant hit by train while studying the effects of the forest preserve on the surrounding wildlife.,Unknown,41.9950276,-88.1856301,1
IA,8/24/10,"JMF Company, Bettendorf, IA 52732",Worker crushed to death by a load of copper tubing after losing his balance when load came off the hook as it was being loaded on a flat bed semi.,Unknown,41.8796431,-90.2620042,1
CA,8/25/10,"Airmech, Inc., Murrieta, CA 92563",Worker crushed to death after getting pinned in a roll-up door that was closing.,Unknown,33.5784347,-117.1617685,1
NM,7/5/10,"Skyline Produce LLC, Hatch, NM 87937",Worker was riding a pallet on the forks of an industrial truck when his foot was caught between the pallet and stationary object.Ê Worker died of a reported embolism at a medical facility.,Unknown,32.6653572,-107.1530744,1
NC,8/26/10,"D.R. Mozeley, Inc., Charlotte, NC 28216",Worker was run over by co-worker while making grade measures.,Unknown,35.3202223,-80.8875861,1
NC,8/26/10,"Sonoco Recycling, Inc., Salisbury, NC 28144",Worker suffered fatal injuries after getting caught between forklift mast and 1600 lbs of baled cardboard.,Unknown,35.6709727,-80.4742261,1
CA,8/26/10,"Timber Roof Service, Gualala, CA 95445",Tree service worker suffered fatal injuries after falling 63 feet from a tree and landing on previously cut limbs and branches.,Unknown,38.8053731,-123.5056016,1
AZ,8/27/10,"DJE Leasing, Inc., Phoenix, AZ 85043",Worker was fatally injured after getting caught in between while connecting a second trailer to a lead trailer.,Unknown,33.4304026,-112.2026347,1
NY,8/30/10,"Stebbins Engineering, Watertown, NY 13601","Worker was hung by a safety strap while working on an extended boom lift, after the boom snapped.",Unknown,--,--,1
AZ,9/1/10,"Allens Air Conditioning. Phoenix, AZ 85008",Worker was electrocuted after making contact with a 110-volt doorbell transformer while performing A/C service.,Unknown,33.4660406,-112.0118669,1
TN,9/1/10,"J & E Electric, Murfeesboro, TN 37128",Worker was electrocuted after cutting into an energized electric line while working in the attic of a residence.,Unknown,35.7972575,-86.438974,1
CA,9/2/10,"Yecta Inc. dba Morningside Plumbers, Inglewood, CA 90302",Worker suffered fatal injuries (burns) consistent with electrocution while working 35 to 40 feet into a crawl space while attempting to repair water heater.,Unknown,33.9742906,-118.3520389,1
CA,8/27/10,"Gallo's Nursery, Hacienda Heights, CA 91745",Worker received fatal head injuries while loading a tractor on a trailer for hauling.,Unknown,33.9930677,-117.9686755,1
AZ,9/2/10,"Knochel Bros, Inc., Phoenix, AZ 85024",Worker received fatal injuries after being run over by a road grader.,Unknown,33.6893937,-112.0416754,1
CA,9/3/10,"D & D Westlake, Fresno, CA 93650",Worker had been cleaning out a trench to install sprinkler lines and was later found unresponsive.Ê Death under investigation.,Unknown,36.8420172,-119.8019498,1
MN,9/3/10,"MN Power, Duluth, MN 55802",Worker was found unresponsive after taking pictures at a new maintenance building.Ê Electrical burns found on body during autopsy.Ê Possible electrocution.,Unknown,47.41016,-92.9126125,1
CA,9/7/10,"Iron Industries, Hanford, CA 93230",Worker received fatal injuries from equipment roll-over while trying to set a beam on top of small building.,Unknown,36.3274502,-119.6456844,1
IN,9/9/10,"American Suncraft Indian Heights, Kokomo, IN 46901",Worker was working on a water tower when he fell resulting in fatal injuries.,Unknown,40.486427,-86.1336033,1
CA,9/9/10,"Westscapes, Inc., Hanford, CA 93230",Worker collapsed after unloading 11-gallon plants and 15-gallon trees from truck.,Unknown,36.3274502,-119.6456844,1
